song identifier	 likelihood_art	 likelihood_pop	 likelihood_tradition	 likely_type	 was_art	 was_pop	 was_tradition	 was_type	
cache/2015.Pentatonix.PTX.Can't Hold Us.wav	0.086159006	0.877196968	0.036644019	1	0	1	0	1	
cache/2010.BinÃ_rpilot.Nordland.Geeks.wav	0.044879738	0.935135484	0.019984787	1	0	1	0	1	
cache/2016.Nelly.Suit.Over and Over.wav	0.287862003	0.649588525	0.062549457	1	0	1	0	1	
cache/2011.Avicii feat. Etta James.True.Levels.wav	0.177043512	0.720266581	0.102689929	1	0	1	0	1	
cache/2016.Blue October.Home.Heart Go Bang.wav	0.123888068	0.847245157	0.028866751	1	0	1	0	1	
cache/1996.The Verve Pipe.Villains.Penny Is Poison.wav	0.221039757	0.735662222	0.043298017	1	0	1	0	1	
cache/2014.CHVRCHES.Under the Tide.Gun [Alucard Session].wav	0.121551901	0.820728958	0.057719149	1	0	1	0	1	
cache/2014.Pentatonix.That's Christmas To Me.Hark! The Herald Angels Sing.wav	0.095765784	0.776607931	0.127626285	1	0	1	0	2	
cache/2016.RALPH.NOON  193.Cold to the Touch.wav	0.060415901	0.91762954	0.021954536	1	0	1	0	1	
cache/2015.Pentatonix.PTX.Papaoutai.wav	0.033969887	0.898648798	0.067381337	1	0	1	0	1	
cache/2016.Blue October.Home.Leave It In The Dressing Room (Shake It Up).wav	0.065040112	0.887735307	0.047224596	1	0	1	0	1	
cache/2014.Banda do Mar.Banda do Mar.Dia Clarear.wav	0.020850886	0.969779551	0.009369542	1	0	1	0	1	
cache/2000.Linkin Park.Hybrid Theory.Crawling.wav	0.069602251	0.861090362	0.069307379	1	0	1	0	1	
cache/2014.Fences.Lesser Oceans.Dogs At The Table.wav	0.103775881	0.830426812	0.065797284	1	0	1	0	1	
"cache/2014.Lorde.The Hunger Games: Mockingjay, Pt. 1 (Original Motion Picture Soundtrack).Ladder Song.wav"	0.046546165	0.916632533	0.036821302	1	0	1	0	0	
"cache/2014.Blueneck.King Nine.Father, Sister.wav"	0.196357578	0.679049313	0.124593101	1	0	1	0	1	
cache/2016.Murray Gold.Doctor Who.I Am The Doctor (Extended).wav	0.077826835	0.853998184	0.068174973	1	0	1	0	0	
cache/1985.Jimmy Buffett.Songs You Know By Heart [1990].Volcano.wav	0.05723517	0.803641677	0.139123172	1	0	1	0	1	
cache/2014.The Fray.Helios.Hurricane.wav	0.155822545	0.777877808	0.066299662	1	0	1	0	1	
cache/2016.Matthew Mayfield.Wild Eyes Unplugged EP.On Your Knees.wav	0.128683865	0.76044023	0.11087589	1	0	1	0	2	
cache/2005.Coldplay.X&Y.What If.wav	0.158584535	0.625002205	0.216413274	1	0	1	0	1	
cache/2015.Imagine Dragons.Smoke + Mirrors (Deluxe Edition).It Comes Back To You.wav	0.050202142	0.832459748	0.117338076	1	0	1	0	1	
cache/1994.The London Symphony Orchestra.The Performs Sting.Moon over Bourbon Street.wav	0.036881659	0.913664699	0.049453657	1	0	1	0	1	
cache/2010.The Tallest Man On Earth.The Wild Hunt.A Lion's Heart.wav	0.035569534	0.910670817	0.053759627	1	0	1	0	1	
cache/2006.The Weepies.Say I Am You.Stars.wav	0.042752381	0.927019835	0.030227812	1	0	1	0	1	
cache/2006.Evanescence.The Open Door.Sweet Sacrifice.wav	0.108791888	0.796485782	0.094722338	1	0	1	0	1	
cache/2015.White Morning.Scores.Eddie's Song.wav	0.105235651	0.836889684	0.05787468	1	0	1	0	0	
cache/2014.The Who.Who's Next (Deluxe Edition).Pure and Easy (Live).wav	0.054633711	0.899878204	0.045488067	1	0	1	0	1	
cache/2015.Brian Tyler.Avengers: Age of Ultron.The Battle.wav	0.070624247	0.871828139	0.057547603	1	0	1	0	0	
cache/2016.John Travolta.Gold.You're the One That I Want.wav	0.089522012	0.868353248	0.042124745	1	0	1	0	1	
cache/2016.The Neighbourhood.I Love You..Sweater Weather.wav	0.173553854	0.709898174	0.116547957	1	0	1	0	1	
cache/2014.So Cow.The Long Con.Science Fiction.wav	0.079710811	0.843979359	0.076309808	1	0	1	0	1	
cache/2014.The Neighbourhood.#000000 & #Ffffff.NSTYNCT Feat. Skeme & OG Maco.wav	0.165917173	0.756512105	0.077570707	1	0	1	0	1	
cache/2015.Dawn And Hawkes.Golden Heart EP + Yours and Mine Preview.Ten Leap Years.wav	0.08476264	0.864018798	0.05121858	1	0	1	0	2	
cache/2014.Rise Against.The Black Market.The Black Market.wav	0.168542773	0.634050906	0.197406322	1	0	1	0	1	
cache/2015.Fall Out Boy.American BeautyAmerican Psycho.Novocaine.wav	0.081338555	0.866260529	0.052400906	1	0	1	0	1	
cache/2014.Blueneck.King Nine.Man Of Lies.wav	0.089070849	0.853627861	0.057301283	1	0	1	0	1	
cache/2014.So Cow.The Long Con.To Be Confirmed.wav	0.033454001	0.948154986	0.018391022	1	0	1	0	1	
cache/2001.Bond.Born.The 1812.wav	0.025847485	0.932723522	0.041429006	1	0	1	0	1	
cache/2014.Rise Against.The Black Market.A Beautiful Indifference.wav	0.054739237	0.89911443	0.046146344	1	0	1	0	1	
cache/2014.The Neighbourhood.#000000 & #Ffffff.Silver.wav	0.206374794	0.633794188	0.159831017	1	0	1	0	1	
cache/2002.Breaking Benjamin.Saturate.Polyamorous.wav	0.114083685	0.723684371	0.162231922	1	0	1	0	1	
cache/2014.James Newton Howard.The Hunger Games - Mockingjay Pt. 1 (Original Motin Picture Score).Air Raid Drill.wav	0.088685945	0.848793864	0.062520169	1	0	1	0	0	
"cache/2015.Great States.Great States.Cordova, NM.wav"	0.0457628	0.91116327	0.043073952	1	0	1	0	1	
cache/2004.Breaking Benjamin.We Are Not Alone.Forget It.wav	0.117272943	0.82427913	0.058447912	1	0	1	0	1	
cache/2014.The Rosebuds.Sand + Silence.Sand + Silence.wav	0.040179346	0.90834862	0.051472042	1	0	1	0	1	
cache/2016.LostBoyCrow.NOON  191.Thursday.wav	0.139062628	0.815206051	0.045731295	1	0	1	0	1	
cache/2015.White Morning.Scores.They Shall Be Called (Part I).wav	0.034694046	0.921400905	0.043905079	1	0	1	0	0	
"cache/2015.Florence + The Machine.How Big, How Blue, How Beautiful (Limited Deluxe Edition).Long & Lost.wav"	0.086359784	0.878981829	0.034658406	1	0	1	0	1	
cache/2015.MOGWAI.Central Belters.Tell Everyone That I love Them.wav	0.057848431	0.903407156	0.038744394	1	0	1	0	1	
cache/2006.Snow Patrol.Eyes Open.Beginning To Get To Me.wav	0.163608655	0.654384315	0.182007059	1	0	1	0	1	
cache/2016.The Vaccines.Grey's Intro to Music Mixtape (Made With Love) [Vol.1].Post Break-Up Sex.wav	0.081302866	0.884424627	0.034272533	1	0	1	0	1	
cache/2006.Snow Patrol.Eyes Open.Chasing Cars.wav	0.213441685	0.61454916	0.172009155	1	0	1	0	1	
cache/2013.Lowland Hum.unknown.Ballad of Saudade.wav	0.044776857	0.900568604	0.054654561	1	0	1	0	2	
cache/2015.The Barden Bellas.Pitch Perfect 2.Convention Performance.wav	0.087950133	0.870079875	0.041969996	1	0	1	0	0	
cache/2016.Passion Pit and Imagine Dragons.unknown.It's Time.wav	0.052412502	0.873985112	0.073602416	1	0	1	0	1	
cache/2014.Blake Mills.Heigh Ho.Shed Your Head.wav	0.072888538	0.906508088	0.020603389	1	0	1	0	1	
cache/2014.Beware of Safety.Lotusville.Trigger Finger.wav	0.032165099	0.93253696	0.035297945	1	0	1	0	1	
cache/2016.Mumford & Sons.Sigh No More.White Blank Page.wav	0.034271423	0.942507863	0.023220729	1	0	1	0	2	
cache/2010.Daft Punk.Tron: Legacy (Amazon MP3 Exclusive Version).Overture.wav	0.100844942	0.703912079	0.195242971	1	0	1	0	0	
cache/2016.Blue October.Home.Break Ground.wav	0.144326359	0.704433978	0.151239648	1	0	1	0	1	
cache/2008.The Avett Brothers.The Second Gleam (ep).Murder In The City.wav	0.103726409	0.842409194	0.053864382	1	0	1	0	2	
cache/2014.So Cow.The Long Con.Guess Who's Dead.wav	0.194439143	0.710652173	0.094908722	1	0	1	0	1	
cache/2015.Of Monsters And Men.Beneath The Skin.Black Water.wav	0.091624491	0.775595784	0.132779717	1	0	1	0	1	
cache/2014.The Neighbourhood.#000000 & #Ffffff.Dangerous Feat. YG.wav	0.101778477	0.836357832	0.061863691	1	0	1	0	1	
cache/2003.Snow Patrol.Final Straw.Spitting Games.wav	0.047910653	0.905407608	0.046681743	1	0	1	0	1	
cache/2014.Igor Stravinksy.MUSC233 Exam 3.The Rite of Spring: Danse des adolescentes.wav	0.130301133	0.740244567	0.1294543	1	0	1	0	0	
cache/2014.The Fray.Helios.Love Don't Die.wav	0.112326421	0.718527496	0.169146076	1	0	1	0	1	
cache/2016.Tall Heights.Man of Stone.Field of Snow.wav	0.022149956	0.958771229	0.019078797	1	0	1	0	2	
"cache/2015.Florence + The Machine.How Big, How Blue, How Beautiful (Limited Deluxe Edition).What Kind Of Man.wav"	0.105358452	0.8001616	0.094479978	1	0	1	0	1	
cache/2016.Shakadaktal.Grey's Intro to Music Mixtape (Made With Love) [Vol.1].Dance Bear.wav	0.117431857	0.830287457	0.052280657	1	0	1	0	1	
"cache/2014.Arnold Schoenberg.MUSC233 Exam 3.Pierrot lunaire, Op. 21: No. 8: No. 13: Enthauptung.wav"	0.162236735	0.693035424	0.144727856	1	0	1	0	0	
cache/2014.Banda do Mar.Banda do Mar.Solar.wav	0.083010636	0.828766584	0.088222794	1	0	1	0	1	
cache/1994.The London Symphony Orchestra.The Performs Sting.Invisible Sun.wav	0.128763467	0.83051461	0.040721934	1	0	1	0	1	
cache/2004.Modest Mouse.Good News For People Who Love Bad News.Float On.wav	0.173544124	0.72091651	0.105539359	1	0	1	0	1	
cache/2014.Beware of Safety.Lotusville.Repeater.wav	0.04152919	0.924259663	0.034211129	1	0	1	0	1	
cache/2014.Pentatonix.That's Christmas To Me.Dance Of The Sugar Plum Fairy.wav	0.107555084	0.781006992	0.111437924	1	0	1	0	2	
cache/2015.Fall Out Boy.American BeautyAmerican Psycho.Jet Pack Blues.wav	0.03208077	0.912609696	0.055309542	1	0	1	0	1	
cache/2016.Ellie Goulding.The Remixes Vol. 1.Lights (E-603 Remix).wav	0.175198123	0.696634889	0.128166974	1	0	1	0	1	
cache/1996.The Verve Pipe.Villains.Reverend Girl.wav	0.056529362	0.897382379	0.046088241	1	0	1	0	1	
cache/2014.The Neighbourhood.#000000 & #Ffffff.When I Get Back Feat. G-Eazy.wav	0.097935356	0.783568978	0.11849568	1	0	1	0	1	
cache/2016.Albin Lee Meldau.NOON  182.Lou Lou.wav	0.083360396	0.765257001	0.151382625	1	0	1	0	2	
cache/2006.Blue October.Foiled.Everlasting Friend.wav	0.040003173	0.915334702	0.044662144	1	0	1	0	1	
cache/2014.Seven Saturdays.Seven Saturdays (Ambient).Standing On Shadows Still (Ambient).wav	0.066954039	0.789607644	0.143438295	1	0	1	0	0	
cache/2015.They Might Be Giants.Glean.Unpronounceable.wav	0.114447609	0.806134224	0.07941819	1	0	1	0	1	
cache/2015.Dawn And Hawkes.Golden Heart EP + Yours and Mine Preview.Quietly.wav	0.21088694	0.655677617	0.133435443	1	0	1	0	2	
cache/2016.Ruth Koleva.R U T H.Dissonant.wav	0.095619567	0.87326169	0.031118723	1	0	1	0	1	
cache/2015.Amber Run.5AM (Deluxe) WEB.Just My Soul Responding.wav	0.068192884	0.86445415	0.067352973	1	0	1	0	1	
cache/2003.Jimmy Buffett.Meet Me in Margaritaville: The Ultimate Collection.Brown Eyed Girl.wav	0.044400204	0.92733258	0.02826724	1	0	1	0	1	
cache/2015.Of Monsters And Men.Beneath The Skin.Hunger.wav	0.073284283	0.885843575	0.040872119	1	0	1	0	1	
cache/2014.Carbon Leaf.Indian Summer Revisited.One Prairie Outpost.wav	0.055846564	0.879942775	0.064210653	1	0	1	0	1	
cache/2014.We Were Promised Jetpacks.Unravelling.Night Terror.wav	0.033855136	0.926179051	0.039965801	1	0	1	0	1	
cache/2014.Tarwater.Adrift.Adrift.wav	0.058417495	0.895308316	0.046274193	1	0	1	0	1	
cache/2010.Linkin Park.A Thousand Suns.Robot Boy.wav	0.083651982	0.83698529	0.079362735	1	0	1	0	1	
cache/2011.The Head And The Heart.The Head And The Heart.Down In The Valley.wav	0.152947947	0.712084174	0.134967849	1	0	1	0	1	
cache/2006.BinÃ_rpilot.You Can't Stop Da Funk.Markell Fiksen.wav	0.170144558	0.749188662	0.080666773	1	0	1	0	1	
cache/2015.MOGWAI.Central Belters.Two Rights Make One Wrong.wav	0.043816891	0.856605709	0.099577405	1	0	1	0	1	
cache/2005.Coldplay.X&Y.X&Y.wav	0.081282057	0.879333258	0.039384708	1	0	1	0	1	
cache/2015.God Is An Astronaut.Helios 									1
cache/2016.Miike Snow.iii.Genghis Khan.wav	0.062979706	0.819651067	0.11736922	1	0	1	0	1	
cache/2006.Blue October.Foiled.Drilled a Wire Through My Cheek.wav	0.054568253	0.888625324	0.056806423	1	0	1	0	1	
cache/1998.Trans-Siberian Orchestra.The Christmas Attic.Music Box Blues.wav	0.035877503	0.915471137	0.048651356	1	0	1	0	2	
cache/2016.Aperture Science Psychoacoustics Laboratory.Portal 2: Songs to Test By - Volume 3.Cara Mia Addio.wav	0.073485121	0.896053135	0.030461749	1	0	1	0	0	
cache/2014.James Newton Howard.The Hunger Games - Mockingjay Pt. 1 (Original Motin Picture Score).Incoming Bombers.wav	0.073929623	0.838956892	0.087113485	1	0	1	0	0	
cache/2015.MOGWAI.Central Belters.Earth Division.wav	0.137044698	0.814972043	0.047983281	1	0	1	0	1	
cache/2016.Fiona Apple.Grey's Intro to Music Mixtape (Made With Love) [Vol.1].Paper Bag.wav	0.062163632	0.823464096	0.114372276	1	0	1	0	1	
cache/2013.The National.Trouble Will Find Me.Slipped.wav	0.060345206	0.901292384	0.038362429	1	0	1	0	1	
cache/2016.2CELLOS(SULIC & HAUSER).Celloverse (Japan Version).Live and Let Die.wav	0.135750577	0.78049612	0.083753332	1	0	1	0	0	
cache/2009.Breaking Benjamin.Dear Agony.Anthem Of The Angels.wav	0.049426269	0.892935216	0.0576385	1	0	1	0	1	
"cache/2015.Florence + The Machine.How Big, How Blue, How Beautiful (Limited Deluxe Edition).Mother.wav"	0.077763036	0.880837739	0.041399237	1	0	1	0	1	
cache/2014.The World is a Beautiful Place & I am No Longer Afraid to Die.Between Bodies.Space Explorations To Solve Earthly Crises.wav	0.244988158	0.583544672	0.171467185	1	0	1	0	1	
cache/2005.Nickelback.All the Right Reasons.Rockstar.wav	0.094324343	0.812965453	0.092710227	1	0	1	0	1	
cache/2016.Andrew McMahon in the Wilderness.Andrew McMahon in the Wilderness.Rainy Girl.wav	0.112269796	0.836539209	0.051191021	1	0	1	0	1	
cache/2001.Bond.Born.Victory [Mike Batt Mix].wav	0.055671722	0.882279217	0.062049042	1	0	1	0	1	
cache/2015.MOGWAI.Central Belters.The Lord Is Out of Control.wav	0.062174931	0.886555851	0.051269241	1	0	1	0	1	
cache/2016.Robyn.The Remixes Vol. 1.Dancing On My Own (E-603 Remix).wav	0.066459365	0.895740211	0.037800428	1	0	1	0	1	
cache/2012.Tyler Stenson.Some Days I'm a Lion.Head & Heart.wav	0.060193937	0.865555704	0.074250378	1	0	1	0	1	
cache/2015.The Lighthouse and the Whaler.Brothers Sampler.In the Open.wav	0.024677757	0.960307717	0.015014535	1	0	1	0	1	
cache/2011.30 Seconds To Mars.Thirty Seconds To Mars Unplugged.Night Of The Hunter (Unplugged).wav	0.157692552	0.761446953	0.080860503	1	0	1	0	1	
cache/2015.Green River Ordinance.Chasing Down The Wind.Cannery River.wav	0.159129128	0.745863795	0.095007077	1	0	1	0	2	
cache/2016.Tall Heights.Rafters.Hell and High Water.wav	0.069731772	0.854811192	0.075457036	1	0	1	0	2	
cache/2014.The Neighbourhood.#000000 & #Ffffff.Lurk.wav	0.070477016	0.847074687	0.082448296	1	0	1	0	1	
cache/2015.Howie Day.Lanterns.Treetops.wav	0.129468635	0.818950713	0.051580649	1	0	1	0	2	
cache/2000.Coldplay.Safety.No More Keeping My Feet On The Ground.wav	0.185145482	0.658516347	0.156338185	1	0	1	0	1	
cache/2015.They Might Be Giants.Glean.I'm a Coward.wav	0.087611847	0.842992902	0.069395229	1	0	1	0	1	
cache/2015.Sohn.Insurgent (Original Motion Picture Soundtrack).Carry Me Home.wav	0.056091774	0.856138408	0.087769829	1	0	1	0	0	
cache/2002.Coldplay.A Rush of Blood to the Head.Green Eyes.wav	0.087037876	0.876321912	0.036640234	1	0	1	0	1	
"cache/2015.Godspeed You! Black Emperor.Asunder,Sweet and Other Distress.Peasantry Or 'Light! Inside Of Light!'.wav"	0.132249057	0.810514927	0.057236038	1	0	1	0	1	
cache/2003.Evanescence.Fallen.My Immortal.wav	0.093503535	0.86388272	0.042613726	1	0	1	0	1	
cache/2014.Rise Against.The Black Market.Bridges.wav	0.071038835	0.90593797	0.023023205	1	0	1	0	1	
cache/2013.The National.Trouble Will Find Me.Don't Swallow The Cap.wav	0.030618491	0.942841232	0.026540274	1	0	1	0	1	
cache/2015.Marina and The Diamonds.FROOT.Solitaire.wav	0.101941101	0.790540397	0.107518524	1	0	1	0	1	
cache/2014.Bucketheadland.Snow Slug.U 12.wav	0.078645207	0.820240378	0.1011144	1	0	1	0	0	
cache/2015.Amber Run.5AM (Deluxe) WEB.5AM.wav	0.026387597	0.90459013	0.06902229	1	0	1	0	1	
cache/2016.COBRYAMA feat. Gibbz.NOON  193.Someone Like You .wav	0.123581856	0.809077859	0.067340292	1	0	1	0	1	
cache/2016.Woodkid.Desierto (Original Motion Picture Score).The Ridge.wav	0.077612065	0.877369761	0.045018166	1	0	1	0	0	
cache/2016.Inventions.Maze of Woods.Springworlds.wav	0.11187017	0.842707515	0.045422327	1	0	1	0	1	
cache/2014.Palace.Lost In The Night (EP).I Want What You Got.wav	0.118041977	0.81121558	0.070742428	1	0	1	0	1	
cache/2014.On-The-Go.Young Hearts [WEB Edition].Dimensions.wav	0.161363557	0.785179555	0.053456884	1	0	1	0	1	
cache/2014.Pentatonix.That's Christmas To Me.That's Christmas To Me.wav	0.059968174	0.905101776	0.034930065	1	0	1	0	2	
cache/2015.Nils Frahm.Screws Reworked.Si (Plasma R##by Rework).wav	0.095660314	0.80169189	0.102647826	1	0	1	0	1	
cache/2016.RAEKO feat. Mating Ritual.NOON  151.Everybody Knows.wav	0.054179121	0.907011807	0.038809065	1	0	1	0	1	
cache/2003.Linkin Park.Meteora.Numb.wav	0.186799064	0.685289264	0.127911702	1	0	1	0	1	
cache/2005.The Fray.How to Save a Life.All at Once.wav	0.057938173	0.898214042	0.04384781	1	0	1	0	1	
cache/2016.Daniel Kim.Pop Danthology.2014.wav	0.111949928	0.684824407	0.203225672	1	0	1	0	1	
cache/2006.Snow Patrol.Eyes Open.Hands Open.wav	0.122263834	0.833116353	0.044619814	1	0	1	0	1	
"cache/2015.Das Sound Machine, Tone Hangers, The Barden Bellas, Green Bay Packers, The Treblemakers.Pitch Perfect 2.Riff Off.wav"	0.070827238	0.907637954	0.021534793	1	0	1	0	0	
cache/2014.Bastille.Oblivion.Oblivion (Slinger Remix).wav	0.037506577	0.930951059	0.031542383	1	0	1	0	1	
"cache/2015.Florence + The Machine.How Big, How Blue, How Beautiful (Limited Deluxe Edition).Third Eye.wav"	0.075689003	0.875868797	0.048442207	1	0	1	0	1	
cache/2014.Avicii.The Days  Nights WEB.The Nights (Felix Jaehn Remix).wav	0.062927365	0.890742719	0.046329942	1	0	1	0	1	
cache/2013.Tyler Stenson.Lovely Little Victory.Stars and Scars.wav	0.103557587	0.833786666	0.062655747	1	0	1	0	2	
cache/2006.Three Days Grace.One-X.Pain.wav	0.057440817	0.905827641	0.036731549	1	0	1	0	1	
cache/2016.Swimming.Grey's Intro to Music Mixtape (Made With Love) [Vol.1].Neutron Wireless Crystal.wav	0.113249443	0.599739671	0.287010908	1	0	1	0	1	
cache/2014.Sheppard.Bombs Away.A Grade Playa.wav	0.016000744	0.936331153	0.047668114	1	0	1	0	1	
cache/2015.MOGWAI.Central Belters.Summer.wav	0.103838906	0.810196579	0.085964523	1	0	1	0	1	
cache/2005.The Fray.How to Save a Life.Dead Wrong.wav	0.340308487	0.599040568	0.060650945	1	0	1	0	1	
cache/2015.Interpol.Spotify Sessions.Take You On A Cruise.wav	0.051654562	0.908639908	0.039705504	1	0	1	0	1	
cache/2015.The Ballroom Thieves.A Wolf in the Doorway.The Loneliness Waltz.wav	0.103390023	0.816731334	0.079878628	1	0	1	0	1	
cache/2015.Radiohead.unknown.Spectre.wav	0.042083565	0.921114445	0.036801971	1	0	1	0	1	
cache/2016.2CELLOS(SULIC & HAUSER).Celloverse (Japan Version).Shape of My Heart.wav	0.126210555	0.780628026	0.093161441	1	0	1	0	0	
cache/2015.MOGWAI.Central Belters.How To Be A Werewolf.wav	0.13852407	0.766579866	0.094896063	1	0	1	0	1	
cache/2015.Beauvois.NOON  185.Used To Be.wav	0.19628419	0.730708301	0.073007494	1	0	1	0	1	
cache/1998.Snow Patrol.Songs For Polarbears.Little Hide.wav	0.130911857	0.782957375	0.086130768	1	0	1	0	1	
cache/2015.Pentatonix.PTX.On My Way Home.wav	0.077475607	0.891507089	0.03101729	1	0	1	0	1	
"cache/2014.Raury.The Hunger Games: Mockingjay, Pt. 1 (Original Motion Picture Soundtrack).Lost Souls.wav"	0.150788724	0.788188934	0.061022308	1	0	1	0	0	
"cache/2014.Bastille.Vs. (Other People's Heartache,Pt. III).Remains (Bastille Vs. Rag N Bone Man Vs. Skunk Anansie) (Crossfaded Version) - Rag N Bone Man, Skunk Anansie.wav"	0.028508445	0.939868152	0.031623412	1	0	1	0	1	
cache/2014.The Neighbourhood.#000000 & #Ffffff.U&I.wav	0.080238588	0.838586807	0.081174619	1	0	1	0	1	
cache/2015.MOGWAI.Central Belters.Wizard Motor.wav	0.037283912	0.912839472	0.049876619	1	0	1	0	1	
cache/2003.Muse.Absolution.Blackout.wav	0.106820494	0.735712171	0.157467321	1	0	1	0	1	
cache/2006.Daniel Powter.Daniel Powter.Jimmy Gets High.wav	0.125817165	0.842760682	0.031422142	1	0	1	0	1	
cache/2016.Aperture Science Psychoacoustics Laboratory.Portal 2: Songs to Test By - Volume 3.Robot Waiting Room #3.wav	0.056744982	0.89630723	0.0469478	1	0	1	0	0	
cache/2001.Enrique Iglesias.Escape.Hero.wav	0.230490878	0.705852628	0.063656516	1	0	1	0	2	
cache/2016.Jungle.NOON  152.Stand In Your Line.wav	0.017662345	0.952333808	0.030003823	1	0	1	0	1	
cache/1996.The Verve Pipe.Villains.The Freshmen.wav	0.102675393	0.749642193	0.147682399	1	0	1	0	1	
cache/2001.Titiyo.Come Along.Come Along.wav	0.322709948	0.521646202	0.155643821	1	0	1	0	1	
cache/2001.Bond.Born.Bella Donna.wav	0.063185379	0.917084396	0.01973024	1	0	1	0	1	
cache/2014.Tunturia.Halls Of Sky.And there goes the Child of the Universe.wav	0.060311694	0.850878596	0.088809684	1	0	1	0	1	
cache/2015.Imagine Dragons.Smoke + Mirrors (Deluxe Edition).Shots.wav	0.075132445	0.874878526	0.04998906	1	0	1	0	1	
cache/2014.Seven Saturdays.Seven Saturdays (Ambient).Passing Glance (Ambient).wav	0.183646888	0.6867612	0.129591912	1	0	1	0	0	
cache/2015.Mumford & Sons.Wilder Mind (Deluxe Version).Snake Eyes - Live.wav	0.068955399	0.863460481	0.067584097	1	0	1	0	1	
"cache/2014.Coldplay.Ghost Stories Live 2014.O (Live At Royce Hall, Los Angeles).wav"	0.161894709	0.736889303	0.101215959	1	0	1	0	1	
cache/2012.Tyler Stenson.Some Days I'm a Lion.Best Laid Plans.wav	0.170229554	0.689257622	0.140512824	1	0	1	0	1	
cache/2002.Death Cab For Cutie.You Can Play These Songs With Chords.President Of What.wav	0.144956514	0.623482108	0.231561393	1	0	1	0	1	
"cache/2014.Lorde.The Hunger Games: Mockingjay, Pt. 1 (Original Motion Picture Soundtrack).Flicker (Kanye West Rework).wav"	0.1776696	0.779265702	0.043064687	1	0	1	0	0	
cache/2016.Daniel Kim.Pop Danthology.2013.wav	0.167891458	0.71677202	0.11533653	1	0	1	0	1	
cache/2003.Staind.14 Shades of Grey.So Far Away.wav	0.077776633	0.892239273	0.029984098	1	0	1	0	1	
cache/2015.Danny Elfman.Avengers: Age of Ultron.New Avengers - Avengers: Age of Ultron.wav	0.094665878	0.849310577	0.056023564	1	0	1	0	0	
cache/2014.Bastille.Oblivion.bad_news (Instrumental).wav	0.041873466	0.945904315	0.012222235	1	0	1	0	1	
